iso2c,countryname,year,edate,edate_lag,elec_id,elec_id_lag,parlgov_election_id,parlgov_election_id_lag,incoming_cabinet,incoming_cabinet_name,incoming_caretaker,incoming_minority_cabinet,incoming_president,outgoing_cabinet_lag,outgoing_cabinet_name_lag,outgoing_caretaker_lag,outgoing_minority_cabinet_lag,outgoing_president,cmp_pres,survey_pres,party,party_harmonized,map_vote,map_lr,party_name,partyabbrev,parfam,parfam_harmonized,vote_share,vote_share_lag,parlgov_id_1,parlgov_id_2,parlgov_id_3,parlgov_id_4,parlgov_parfam_1,parlgov_parfam_2,parlgov_parfam_3,parlgov_parfam_4,parlgov_vote_share_1,parlgov_vote_share_lag_1,parlgov_vote_share_2,parlgov_vote_share_lag_2,parlgov_vote_share_3,parlgov_vote_share_lag_3,parlgov_vote_share_4,parlgov_vote_share_lag_4,parlgov_vote_share,parlgov_vote_share_lag,gender_partyleader,gender_partyleader_lag,incoming_cabinet_party,incoming_prime_minister,incoming_support,outgoing_cabinet_party_lag,outgoing_prime_minister_lag,outgoing_support_lag,aux_cabinet_party,aux_cabinet_party_lag,aux_prime_minister,aux_prime_minister_lag,aux_minority,aux_cyid
BE-VL,Belgium,1991,1991-11-24,1987-12-13,BE-VL-1991-11,BE-VL-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,21913,21913,6,E,Peoples' Union,VU,eth ethnic-regional,eth,0.059,0.081,501,290,NA,NA,mrp,nat,NA,NA,NA,NA,0.059,0.0807,NA,NA,NA,NA,0.059,0.0807,2,2,0,0,0,1,0,0,Opposition,Opposition,0,0,0,BE-VL.1991
BE-VL,Belgium,1991,1991-11-24,1987-12-13,BE-VL-1991-11,BE-VL-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,21914,21917,5,F,Flemish Bloc,VB,nat nationalist,nat,0.066,0.019,993,NA,NA,NA,nat,NA,NA,NA,0.066,0.019,NA,NA,NA,NA,NA,NA,0.066,0.019,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.1991
BE-VL,Belgium,1991,1991-11-24,1987-12-13,BE-VL-1991-11,BE-VL-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,NA,921036,7,NA,ROSSEM,NA,NA,lib,0.032,0.011,748,NA,NA,NA,lib,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,0.032,NA,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.1991
BE-VL,Belgium,1995,1995-05-21,1991-11-24,BE-VL-1995-05,BE-VL-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21112,21112,1,NA,Green!,AGALEV,eco ecologist,eco,0.044,0.049,1594,NA,NA,NA,eco,NA,NA,NA,0.0443,0.049,NA,NA,NA,NA,NA,NA,0.0443,0.049,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.1995
BE-VL,Belgium,1995,1995-05-21,1991-11-24,BE-VL-1995-05,BE-VL-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21321,21321,4,NA,Flemish Socialist Party,SP,soc social democratic,soc,0.126,0.12,1029,1113,NA,NA,soc,soc,NA,NA,0.126,0.12,NA,NA,NA,NA,NA,NA,0.126,0.12,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,BE-VL.1995
BE-VL,Belgium,1995,1995-05-21,1991-11-24,BE-VL-1995-05,BE-VL-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21421,21421,3,NA,Party of Liberty and Progress,VLD,lib liberal,lib,0.1315,0.12,1110,NA,NA,NA,lib,NA,NA,NA,0.1315,0.12,NA,NA,NA,NA,NA,NA,0.1315,0.12,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.1995
BE-VL,Belgium,1995,1995-05-21,1991-11-24,BE-VL-1995-05,BE-VL-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21521,21521,2,NA,Christian People's Party,CVP,chr christian democrat,mrp,0.172,0.168,723,NA,NA,NA,mrp,NA,NA,NA,0.172,0.168,NA,NA,NA,NA,NA,NA,0.172,0.168,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,BE-VL.1995
BE-VL,Belgium,1995,1995-05-21,1991-11-24,BE-VL-1995-05,BE-VL-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21913,21913,6,NA,Peoples' Union,VU,eth ethnic-regional,eth,0.047,0.059,501,290,NA,NA,mrp,nat,NA,NA,NA,NA,0.0467,0.059,NA,NA,NA,NA,0.0467,0.059,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.1995
BE-VL,Belgium,1995,1995-05-21,1991-11-24,BE-VL-1995-05,BE-VL-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21914,21917,5,NA,Flemish Bloc,VB,nat nationalist,nat,0.078,0.066,993,NA,NA,NA,nat,NA,NA,NA,0.0783,0.066,NA,NA,NA,NA,NA,NA,0.0783,0.066,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.1995
BE-VL,Belgium,1999,1999-06-13,1995-05-21,BE-VL-1999-06,BE-VL-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21112,21112,2,A,Green!,AGALEV,eco ecologist,eco,0.0699,0.044,1594,NA,NA,NA,eco,NA,NA,NA,0.0699,0.0443,NA,NA,NA,NA,NA,NA,0.0699,0.0443,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,0,BE-VL.1999
BE-VL,Belgium,1999,1999-06-13,1995-05-21,BE-VL-1999-06,BE-VL-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21321,21321,3,D,Flemish Socialist Party,SP,soc social democratic,soc,0.0955,0.126,1029,1113,NA,NA,soc,soc,NA,NA,0.0955,0.126,NA,NA,NA,NA,NA,NA,0.0955,0.126,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,BE-VL.1999
BE-VL,Belgium,1999,1999-06-13,1995-05-21,BE-VL-1999-06,BE-VL-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21421,21421,4,C,Party of Liberty and Progress,VLD,lib liberal,lib,0.143,0.1315,1110,NA,NA,NA,lib,NA,NA,NA,0.143,0.1315,NA,NA,NA,NA,NA,NA,0.143,0.1315,2,2,1,1,0,0,0,0,Main Government,Opposition,1,0,0,BE-VL.1999
BE-VL,Belgium,1999,1999-06-13,1995-05-21,BE-VL-1999-06,BE-VL-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21521,21521,8,B,Christian People's Party,CD&V,chr christian democrat,mrp,0.1409,0.172,723,NA,NA,NA,mrp,NA,NA,NA,0.1409,0.172,NA,NA,NA,NA,NA,NA,0.1409,0.172,2,2,0,0,0,1,1,0,Opposition,Main Government,0,1,0,BE-VL.1999
BE-VL,Belgium,1999,1999-06-13,1995-05-21,BE-VL-1999-06,BE-VL-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21915,21915,7,F,Peoples' Union,VU-ID21,eth ethnic-regional,eth,0.0556,0.047,501,NA,NA,NA,mrp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Opposition,NA,0,0,0,BE-VL.1999
BE-VL,Belgium,1999,1999-06-13,1995-05-21,BE-VL-1999-06,BE-VL-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21914,21917,6,E,Flemish Bloc,VB,nat nationalist,nat,0.0987,0.078,993,NA,NA,NA,nat,NA,NA,NA,0.0987,0.0783,NA,NA,NA,NA,NA,NA,0.0987,0.0783,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.1999
BE-VL,Belgium,2003,2003-05-18,1999-06-13,BE-VL-2003-05,BE-VL-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21112,21112,6,NA,Green!,groen!,eco ecologist,eco,0.0247,0.0699,1594,NA,NA,NA,eco,NA,NA,NA,0.0247,0.0699,NA,NA,NA,NA,NA,NA,0.0247,0.0699,2,2,NA,NA,NA,NA,NA,0,Extra-parliamentary,Junior Partner,0,0,0,BE-VL.2003
BE-VL,Belgium,2003,2003-05-18,1999-06-13,BE-VL-2003-05,BE-VL-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21221,21321,2,B,Flemish Socialist Party,sp.a-SPIRIT,soc social democratic,soc,0.1491,0.0955,5043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,Junior Partner,Junior Partner,0,0,0,BE-VL.2003
BE-VL,Belgium,2003,2003-05-18,1999-06-13,BE-VL-2003-05,BE-VL-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21421,21421,1,A,Party of Liberty and Progress,VLD,lib liberal,lib,0.1536,0.143,1110,NA,NA,NA,lib,NA,NA,NA,0.1536,0.143,NA,NA,NA,NA,NA,NA,0.1536,0.143,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,BE-VL.2003
BE-VL,Belgium,2003,2003-05-18,1999-06-13,BE-VL-2003-05,BE-VL-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21521,21521,3,C,Christian People's Party,CD&V,chr christian democrat,mrp,0.1325,0.1409,723,NA,NA,NA,mrp,NA,NA,NA,0.1325,0.1409,NA,NA,NA,NA,NA,NA,0.1325,0.1409,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.2003
BE-VL,Belgium,2003,2003-05-18,1999-06-13,BE-VL-2003-05,BE-VL-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21916,21916,5,H,New Flemish Alliance,N-VA,eth ethnic-regional,mrp,0.0306,0.0556,501,NA,NA,NA,mrp,NA,NA,NA,0.0306,NA,NA,NA,NA,NA,NA,NA,0.0306,NA,2,2,0,0,0,NA,NA,NA,Opposition,NA,0,0,0,BE-VL.2003
BE-VL,Belgium,2003,2003-05-18,1999-06-13,BE-VL-2003-05,BE-VL-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21914,21917,4,E,Flemish Bloc,VB,nat nationalist,nat,0.1159,0.0987,993,NA,NA,NA,nat,NA,NA,NA,0.1159,0.0987,NA,NA,NA,NA,NA,NA,0.1159,0.0987,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.2003
BE-VL,Belgium,2007,2007-06-10,2003-05-18,BE-VL-2007-06,BE-VL-2003-05,401,143,264,Leterme I,0,0,NA,449,Verhofstadt II,0,0,NA,0,0,21112,21112,5,E,Green!,groen!,eco ecologist,eco,0.0398,0.0247,1594,NA,NA,NA,eco,NA,NA,NA,0.0398,0.0247,NA,NA,NA,NA,NA,NA,0.0398,0.0247,1,2,0,0,0,0,0,0,Opposition,Extra-parliamentary,0,0,0,BE-VL.2007
BE-VL,Belgium,2007,2007-06-10,2003-05-18,BE-VL-2007-06,BE-VL-2003-05,401,143,264,Leterme I,0,0,NA,449,Verhofstadt II,0,0,NA,0,0,21321,21321,3,C,Flemish Socialist Party,sp.a,soc social democratic,soc,0.1026,0.1491,1029,1113,NA,NA,soc,soc,NA,NA,NA,NA,0.1026,0.1491,NA,NA,NA,NA,0.1026,0.1491,2,2,0,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,BE-VL.2007
BE-VL,Belgium,2007,2007-06-10,2003-05-18,BE-VL-2007-06,BE-VL-2003-05,401,143,264,Leterme I,0,0,NA,449,Verhofstadt II,0,0,NA,0,0,21421,21421,2,B,Party of Liberty and Progress,openVLD,lib liberal,lib,0.1183,0.1536,1110,NA,NA,NA,lib,NA,NA,NA,0.1183,0.1536,NA,NA,NA,NA,NA,NA,0.1183,0.1536,2,2,1,0,0,1,1,0,Main Government,Main Government,1,1,0,BE-VL.2007
BE-VL,Belgium,2007,2007-06-10,2003-05-18,BE-VL-2007-06,BE-VL-2003-05,401,143,264,Leterme I,0,0,NA,449,Verhofstadt II,0,0,NA,0,0,21430,21430,6,F,List Dedecker,LDD,lib liberal,lib,0.0403,NA,221,NA,NA,NA,lib,NA,NA,NA,0.0403,NA,NA,NA,NA,NA,NA,NA,0.0403,NA,2,NA,0,0,0,0,0,0,Opposition,NA,0,0,0,BE-VL.2007
BE-VL,Belgium,2007,2007-06-10,2003-05-18,BE-VL-2007-06,BE-VL-2003-05,401,143,264,Leterme I,0,0,NA,449,Verhofstadt II,0,0,NA,0,0,21521,21521,1,A,Christian People's Party,CD&V,chr christian democrat,mrp,0.185,0.1325,723,NA,NA,NA,mrp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,0,0,0,Junior Partner,Opposition,0,0,0,BE-VL.2007
BE-VL,Belgium,2007,2007-06-10,2003-05-18,BE-VL-2007-06,BE-VL-2003-05,401,143,264,Leterme I,0,0,NA,449,Verhofstadt II,0,0,NA,0,0,21917,21917,4,D,Flemish Interest,VB,nat nationalist,nat,0.1199,0.1159,993,NA,NA,NA,nat,NA,NA,NA,0.12,0.1159,NA,NA,NA,NA,NA,NA,0.12,0.1159,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-VL.2007
BE-VL,Belgium,2019,2019-05-26,2014-05-25,BE-VL-2019-05,BE-VL-2014-05,1048,832,1621,Michel III,0,1,NA,1586,Michel II,0,1,NA,0,0,21112,21112,56006,F,Green!,groen!,eco ecologist,eco,0.06103,0.05322,1594,NA,NA,NA,eco,NA,NA,NA,0.061,0.0532,NA,NA,NA,NA,NA,NA,0.061,0.0532,1,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,BE-VL.2019
BE-VL,Belgium,2019,2019-05-26,2014-05-25,BE-VL-2019-05,BE-VL-2014-05,1048,832,1621,Michel III,0,1,NA,1586,Michel II,0,1,NA,0,0,21230,21230,56007,G,Workers' Party of Belgium,PTB/PVDA,NA,NA,0.08622,0.01971,256,NA,NA,NA,lef,NA,NA,NA,0.0862,0.0372,NA,NA,NA,NA,NA,NA,0.0862,0.0372,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,BE-VL.2019
BE-VL,Belgium,2019,2019-05-26,2014-05-25,BE-VL-2019-05,BE-VL-2014-05,1048,832,1621,Michel III,0,1,NA,1586,Michel II,0,1,NA,0,0,21321,21321,56005,E,Socialist Party Different,sp.a,soc social democratic,soc,0.06711,0.08829,1113,1029,NA,NA,soc,soc,NA,NA,0.067,0.088,NA,NA,NA,NA,NA,NA,0.067,0.088,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,BE-VL.2019
BE-VL,Belgium,2019,2019-05-26,2014-05-25,BE-VL-2019-05,BE-VL-2014-05,1048,832,1621,Michel III,0,1,NA,1586,Michel II,0,1,NA,0,0,21421,21421,56004,D,Open Flemish Liberals and Democrats,openVLD,lib liberal,lib,0.08544,0.09631,1110,NA,NA,NA,lib,NA,NA,NA,0.0854,0.0978,NA,NA,NA,NA,NA,NA,0.0854,0.0978,1,1,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,1,BE-VL.2019
BE-VL,Belgium,2019,2019-05-26,2014-05-25,BE-VL-2019-05,BE-VL-2014-05,1048,832,1621,Michel III,0,1,NA,1586,Michel II,0,1,NA,0,0,21521,21521,56003,C,Christian Democratic and Flemish,CD&V,chr christian democrat,mrp,0.08886,0.1161,723,NA,NA,NA,mrp,NA,NA,NA,0.0889,0.1161,NA,NA,NA,NA,NA,NA,0.0889,0.1161,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,1,BE-VL.2019
BE-VL,Belgium,2019,2019-05-26,2014-05-25,BE-VL-2019-05,BE-VL-2014-05,1048,832,1621,Michel III,0,1,NA,1586,Michel II,0,1,NA,0,0,21916,21916,56001,A,New Flemish Alliance,N-VA,eth ethnic-regional,mrp,0.16028,0.20259,501,NA,NA,NA,mrp,NA,NA,NA,0.1603,0.2026,NA,NA,NA,NA,NA,NA,0.1603,0.2026,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,BE-VL.2019
BE-VL,Belgium,2019,2019-05-26,2014-05-25,BE-VL-2019-05,BE-VL-2014-05,1048,832,1621,Michel III,0,1,NA,1586,Michel II,0,1,NA,0,0,21917,21917,56002,B,Flemish Interest,VB,nat nationalist,nat,0.11949,0.03673,993,NA,NA,NA,nat,NA,NA,NA,0.1195,0.0367,NA,NA,NA,NA,NA,NA,0.1195,0.0367,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,BE-VL.2019
BE-WA,Belgium,1991,1991-11-24,1987-12-13,BE-WA-1991-11,BE-WA-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,21111,21111,17,NA,Ecologists,ECOLO,eco ecologist,eco,0.051,0.026,161,NA,NA,NA,eco,NA,NA,NA,0.051,0.0257,NA,NA,NA,NA,NA,NA,0.051,0.0257,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-WA.1991
BE-WA,Belgium,1991,1991-11-24,1987-12-13,BE-WA-1991-11,BE-WA-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,21322,21322,14,G,Francophone Socialist Party,PS,soc social democratic,soc,0.135,0.156,1378,NA,NA,NA,soc,NA,NA,NA,0.135,0.1566,NA,NA,NA,NA,NA,NA,0.135,0.1566,2,2,1,0,0,1,0,0,Junior Partner,Opposition,0,0,0,BE-WA.1991
BE-WA,Belgium,1991,1991-11-24,1987-12-13,BE-WA-1991-11,BE-WA-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,21422,21426,16,I,Liberal Reformation Party,PRL,lib liberal,lib,0.081,0.094,915,454,NA,NA,lib,lib,NA,NA,NA,NA,0.081,0.0942,NA,NA,NA,NA,0.081,0.0942,2,2,0,0,0,0,0,0,Opposition,Junior Partner,0,0,0,BE-WA.1991
BE-WA,Belgium,1991,1991-11-24,1987-12-13,BE-WA-1991-11,BE-WA-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,21522,21522,15,H,Christian Social Party,PSC,chr christian democrat,mrp,0.077,0.08,1192,NA,NA,NA,mrp,NA,NA,NA,0.077,0.0801,NA,NA,NA,NA,NA,NA,0.077,0.0801,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,BE-WA.1991
BE-WA,Belgium,1991,1991-11-24,1987-12-13,BE-WA-1991-11,BE-WA-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,21912,21912,18,NA,Francophone Democratic Front of Francophones,FDF,eth ethnic-regional,eth,0.015,0.012,969,NA,NA,NA,lib,NA,NA,NA,0.015,0.0116,NA,NA,NA,NA,NA,NA,0.015,0.0116,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-WA.1991
BE-WA,Belgium,1991,1991-11-24,1987-12-13,BE-WA-1991-11,BE-WA-1987-12,418,191,624,Dehaene I,0,0,NA,457,Martens VIII,0,0,NA,0,0,NA,921031,23,NA,National Front,NA,NA,nat,0.011,NA,171,NA,NA,NA,nat,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,0.01,NA,2,NA,0,0,0,0,0,NA,Opposition,NA,0,0,0,BE-WA.1991
BE-WA,Belgium,1995,1995-05-21,1991-11-24,BE-WA-1995-05,BE-WA-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21111,21111,17,NA,Ecologists,ECOLO,eco ecologist,eco,0.04,0.051,161,NA,NA,NA,eco,NA,NA,NA,0.0401,0.051,NA,NA,NA,NA,NA,NA,0.0401,0.051,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-WA.1995
BE-WA,Belgium,1995,1995-05-21,1991-11-24,BE-WA-1995-05,BE-WA-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21322,21322,14,NA,Francophone Socialist Party,PS,soc social democratic,soc,0.1187,0.135,1378,NA,NA,NA,soc,NA,NA,NA,0.1187,0.135,NA,NA,NA,NA,NA,NA,0.1187,0.135,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,BE-WA.1995
BE-WA,Belgium,1995,1995-05-21,1991-11-24,BE-WA-1995-05,BE-WA-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21423,21426,16,NA,Liberal Reformation Party,PRL-FDF,lib liberal,lib,0.101,0.081,454,NA,NA,NA,lib,NA,NA,NA,0.1026,0.081,NA,NA,NA,NA,NA,NA,0.1026,0.081,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-WA.1995
BE-WA,Belgium,1995,1995-05-21,1991-11-24,BE-WA-1995-05,BE-WA-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,21522,21522,15,NA,Christian Social Party,PSC,chr christian democrat,mrp,0.0773,0.077,1192,NA,NA,NA,mrp,NA,NA,NA,0.0773,0.077,NA,NA,NA,NA,NA,NA,0.0773,0.077,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,BE-WA.1995
BE-WA,Belgium,1995,1995-05-21,1991-11-24,BE-WA-1995-05,BE-WA-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,NA,921019,19,NA,AGIR,NA,nat nationalist,nat,0,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,0,Extra-parliamentary,Opposition,0,0,0,BE-WA.1995
BE-WA,Belgium,1995,1995-05-21,1991-11-24,BE-WA-1995-05,BE-WA-1991-11,332,418,95,Dehaene II,0,0,NA,624,Dehaene I,0,0,NA,0,0,NA,921031,18,NA,National Front,NA,NA,nat,0.023,0.032,171,NA,NA,NA,nat,NA,NA,NA,0.0228,0.01,NA,NA,NA,NA,NA,NA,0.0228,0.01,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-WA.1995
BE-WA,Belgium,1999,1999-06-13,1995-05-21,BE-WA-1999-06,BE-WA-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21111,21111,1,J,Ecologists,ECOLO,eco ecologist,eco,0.0736,0.04,161,NA,NA,NA,eco,NA,NA,NA,0.073,0.0401,NA,NA,NA,NA,NA,NA,0.073,0.0401,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,0,BE-WA.1999
BE-WA,Belgium,1999,1999-06-13,1995-05-21,BE-WA-1999-06,BE-WA-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21322,21322,9,G,Francophone Socialist Party,PS,soc social democratic,soc,0.1016,0.1187,1378,NA,NA,NA,soc,NA,NA,NA,0.1016,0.1187,NA,NA,NA,NA,NA,NA,0.1016,0.1187,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,BE-WA.1999
BE-WA,Belgium,1999,1999-06-13,1995-05-21,BE-WA-1999-06,BE-WA-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21425,21426,5,H,Liberal Reformation Party,PRL-FDF-MCC,lib liberal,lib,0.101,0.101,454,NA,NA,NA,lib,NA,NA,NA,0.1014,0.1026,NA,NA,NA,NA,NA,NA,0.1014,0.1026,2,2,1,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-WA.1999
BE-WA,Belgium,1999,1999-06-13,1995-05-21,BE-WA-1999-06,BE-WA-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,21522,21522,10,I,Christian Social Party,PSC,chr christian democrat,mrp,0.0588,0.0773,1192,NA,NA,NA,mrp,NA,NA,NA,0.0588,0.0773,NA,NA,NA,NA,NA,NA,0.0588,0.0773,2,2,0,0,0,1,0,0,Opposition,Junior Partner,0,0,0,BE-WA.1999
BE-WA,Belgium,1999,1999-06-13,1995-05-21,BE-WA-1999-06,BE-WA-1995-05,2,332,193,Verhofstadt I,0,0,NA,95,Dehaene II,0,0,NA,0,0,NA,921031,14,K,National Front,NA,NA,nat,0.0145,0.023,171,NA,NA,NA,nat,NA,NA,NA,0.0145,0.0228,NA,NA,NA,NA,NA,NA,0.0145,0.0228,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-WA.1999
BE-WA,Belgium,2003,2003-05-18,1999-06-13,BE-WA-2003-05,BE-WA-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21111,21111,12,I,Ecologists,ECOLO,eco ecologist,eco,0.0306,0.0736,161,NA,NA,NA,eco,NA,NA,NA,0.0306,0.073,NA,NA,NA,NA,NA,NA,0.0306,0.073,2,2,0,0,0,1,0,0,Opposition,Junior Partner,0,0,0,BE-WA.2003
BE-WA,Belgium,2003,2003-05-18,1999-06-13,BE-WA-2003-05,BE-WA-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21322,21322,9,D,Francophone Socialist Party,PS,soc social democratic,soc,0.1302,0.1016,1378,NA,NA,NA,soc,NA,NA,NA,0.1302,0.1016,NA,NA,NA,NA,NA,NA,0.1302,0.1016,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,BE-WA.2003
BE-WA,Belgium,2003,2003-05-18,1999-06-13,BE-WA-2003-05,BE-WA-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21426,21426,10,F,Reform Movement,MR,lib liberal,lib,0.114,0.101,915,NA,NA,NA,lib,NA,NA,NA,0.114,NA,NA,NA,NA,NA,NA,NA,0.114,NA,2,2,1,0,0,NA,NA,0,Junior Partner,Opposition,0,0,0,BE-WA.2003
BE-WA,Belgium,2003,2003-05-18,1999-06-13,BE-WA-2003-05,BE-WA-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,21522,21522,11,G,Humanist Democratic Centre,cdH,chr christian democrat,mrp,0.0547,0.0588,1192,NA,NA,NA,mrp,NA,NA,NA,0.0547,0.0588,NA,NA,NA,NA,NA,NA,0.0547,0.0588,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,BE-WA.2003
BE-WA,Belgium,2003,2003-05-18,1999-06-13,BE-WA-2003-05,BE-WA-1999-06,143,2,449,Verhofstadt II,0,0,NA,193,Verhofstadt I,0,0,NA,0,0,NA,921019,22,NA,AGIR,NA,nat nationalist,nat,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Extra-parliamentary,NA,0,0,0,BE-WA.2003
